Track x,Track y,Harmonic distance,BPM increase,
Chrome Sparks - Wake.mp3,Love Regenerator - CP-1.mp3,0.137085853,0.066651666,
BANKS - Fall Over (Djemba Djemba Remix).mp3,Jamie xx - Hold Tight.mp3,0.137113221,0.143780028,
Kaskade - Tight.mp3,Skrillex - Mumbai Power.mp3,0.137167381,0.130113293,
Jack U - Mind (Malaa remix).mp3,Mathame - Magia.wav,0.137199339,0,
Hot Since 82 - Veins.mp3,Jamie xx - Hold Tight.mp3,0.137200512,0.012177518,
Kanye West - On Sight.mp3,Flume - Wall Fuck.mp3,0.137213052,0.031634721,
Hannah Wants  - Rhymes.mp3,Porter Robinson - Easy.m4a,0.137248629,0.015866465,
Against All Logic - Now U Got Me Hooked.mp3,Dog Blood - BREAK LAW.mp3,0.137259785,0.074652709,
Zhu - Faded.mp3,Claptone - Cream.mp3,0.137280013,0.041430917,
Ginuwine - Pony.mp3,The Weeknd - Snowchild.mp3,0.137331374,0.042344956,
Drake - Passionfruit.mp3,Justin Martin - Don't Go (Dusky Remix).mp3,0.137357872,0.099053402,
ALICE DEEJAY - Better Off Alone.mp3,Seven Lions - Strangers.mp3,0.137387479,0.053759801,
M83 - Midnight City (Eric Prydz Remix).mp3,Justin Bieber - Yummy (Dance remix).wav,0.137458498,0.032175746,
Sacha Robotti - Low Key Goddess.mp3,ODESZA - Loyal.mp3,0.137535861,0.12857212,
ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,Corona - Rhythm Of The Night (Blonde Remix).mp3,0.137540622,0.025424806,
Linkin Park - In The End.mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.137551512,0.122433258,
Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,Childish Gambino - This Is America (remix).mp3,0.137621052,0.007835429,
Polo & Pan - Zoom Zoom.mp3,Backstreet Boys - Everybody (Backstreet's Back).mp3,0.13762644,0.1491229,
Chrome Sparks - Wake.mp3,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,0.137685025,8.33E-06,
The Weeknd - Snowchild.mp3,Ekali - Unfaith.mp3,0.137749818,0.12107535,
Gesaffelstein - Hate Or Glory.mp3,Juelz - Defqon Bounce.mp3,0.137814587,0.0728036,
Dillon Francis - EDM O'CLOCK.mp3,Ekali - Unfaith.mp3,0.137849222,0.073168254,
Chrome Sparks - Wake.mp3,Shiba San - Okay.mp3,0.137863507,0.025167296,
Kanye West - Father Stretch My Hands Pt. 1.mp3,Gesaffelstein - Hate Or Glory.mp3,0.137864238,0.09808034,
Yaeji - raingurl.mp3,Four Tet - Planet.mp3,0.137875659,0.008119197,
Galantis - Runaway (U&I).mp3,Flume - Never Be Like You (Disclosure Remix).mp3,0.137892687,0.050206694,
ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,Yaeji - raingurl.mp3,0.137900383,0.066818894,
Dillon Francis - Need You.mp3,Bonobo - Bambro Koyo Ganda.mp3,0.137947226,0.031769991,
George Fitzgerald - Burns.mp3,Dog Blood - BREAK LAW.mp3,0.137952981,0.148147119,
James Blake  - Limit To Your Love (Club remix).mp3,Mathame - Magia.wav,0.137963805,0,
Malaa - Notorious.mp3,Chris Lake - I Want You.mp3,0.137964088,0.016093897,
Oliver Huntemann - Rotlicht.mp3,Chrome Sparks - Wake.mp3,0.137979905,0.033367501,
Rihanna - Kiss It Better (Four Tet Remix).mp3,Chris Lake - I Want You.mp3,0.138130166,0.04168993,
Disclosure - Holding On.mp3,The xx - Tides (Dixon Remix).mp3,0.138141349,0.016442893,
Drake - Get It Together.mp3,ODESZA - Loyal.mp3,0.138178717,0.137792555,
Rihanna - Kiss It Better (Four Tet Remix).mp3,AC Slater - Fly Kicks (Wax Motif Remix).mp3,0.138191476,0.041823257,
Bad Bunny - Estamos Bien.mp3,Oliver Huntemann - Rotlicht.mp3,0.138192115,0.034350158,
Bicep - Just.mp3,Linkin Park - In The End.mp3,0.138255552,0.141321819,
Zhu - My Life (Kyle Watson Remix).mp3,Drake - Passionfruit.mp3,0.138316977,0.098571173,
Ariana Grande - 7 rings.mp3,Cardi B - I Like It (Dillon Francis Remix).mp3,0.138375594,0.072225237,
T-Pain - I'm Sprung.mp3,SZA - The Weekend (Funk Wav Remix).mp3,0.138382166,0.019341741,
ODESZA - Bloom (Lane 8 Remix).mp3,Jamie xx - Hold Tight.mp3,0.138400101,0.004104131,
Four Tet - Planet.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.138453461,0.031988825,
Beyonce - Formation.mp3,Zhu - Exhale.mp3,0.138477591,0.147737894,
Porter Robinson - Easy.m4a,Disclosure - Stimulation.mp3,0.138497975,0.007891365,
Ariana Grande - 7 rings.mp3,Flume - You & Me.mp3,0.138513181,0.071989604,
Drake - Passionfruit.mp3,The xx - Lips (Edu Imbernon Remix).mp3,0.138517857,0.035818896,
Chris Lake - I Want You.mp3,Bonobo - Linked.mp3,0.138522701,0.024311502,
Justice - Genesis.mp3,Bonobo - Bambro Koyo Ganda.mp3,0.138530307,0.013305286,
Justice - D.A.N.C.E.mp3,Gesaffelstein - Hate Or Glory.mp3,0.138638473,0.097371513,
M83 - Midnight City (Eric Prydz Remix).mp3,Disclosure - Stimulation.mp3,0.138682466,0.015684298,
Hannah Wants  - Rhymes.mp3,Rufus Du Sol - Innerbloom.mp3,0.138706229,0.032569766,
Flume - Insane (Bishu Remix).mp3,Skrillex - Mumbai Power.mp3,0.138706523,0.02428586,
AC Slater - Fly Kicks (Wax Motif Remix).mp3,Schoolboy Q - 5200.mp3,0.138709849,0.023723445,
Justice - D.A.N.C.E.mp3,Claptone - Cream.mp3,0.138738018,0.061867894,
Kaskade - Tight.mp3,Corona - Rhythm Of The Night (Blonde Remix).mp3,0.138774423,0.007867937,
Claptone - Cream.mp3,Hot Since 82 - Veins.mp3,0.138834001,0.033264726,
Vince Staples - So What.mp3,Justin Timberlake - Cry Me a River.mp3,0.138849852,0.011825446,
Four Tet - Baby.mp3,Disclosure - Omen (Jonas Rathsman Remix).mp3,0.138875197,0.024684489,
Daft Punk - Aerodynamic.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.138877777,0.001178785,
Sirius (Innellea Remix).mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.138907365,0,
Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,Jack U - Mind (Malaa remix).mp3,0.138942002,0,
Rufus Du Sol - Underwater (Adam Port Remix).mp3,Galantis - Runaway (U&I).mp3,0.138942092,0.067719631,
James Blake  - Limit To Your Love (Club remix).mp3,ODESZA - Loyal.mp3,0.138963189,0.137460825,
Claptone - Cream.mp3,Flume - Never Be Like You (Disclosure Remix).mp3,0.138966189,0.000191692,
J Balvin - Mi Gente.mp3,T-Pain - I'm Sprung.mp3,0.138970401,0.049684472,
Tchami - Born Again.mp3,Virtual Self - Ghost Voices (Lane 8 Remix).mp3,0.139021094,0.024390244,
James Blake  - Limit To Your Love (Club remix).mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.139049176,0.069526415,
Flume - Never Be Like You (Disclosure Remix).mp3,Shiba San - Show Me Show Me.mp3,0.139070027,0.025095013,
George Fitzgerald - Burns.mp3,ODESZA - Bloom (Lane 8 Remix).mp3,0.139123314,0.008089166,
Galantis - Runaway (U&I).mp3,ODESZA - Bloom (Lane 8 Remix).mp3,0.13919817,0.008096259,
Major Lazer - Lean On.mp3,Juelz - Defqon Bounce.mp3,0.139340961,0.020927519,
Ekali - Unfaith.mp3,George Fitzgerald - Burns.mp3,0.139348369,0.064979475,
Skrillex - Mumbai Power.mp3,Galantis - Runaway (U&I).mp3,0.139381865,0.112238905,
Caribou - Can't Do Without You (Tale Of Us Remix).mp3,Zhu - Exhale.mp3,0.139424113,0.083481783,
Kaskade - Tight.mp3,Disclosure - Omen (Jonas Rathsman Remix).mp3,0.139542405,8.06E-05,
Skrillex - Mumbai Power.mp3,Flume - HyperParadise.mp3,0.139549891,0.037787815,
The xx - Lips (Edu Imbernon Remix).mp3,Seven Lions - Strangers.mp3,0.139625709,0.120492107,
A$AP Ferg - Work (DJZA Tech House Remix).wav,Malaa - Notorious.mp3,0.139630665,0.00015342,
Flume - Never Be Like You (Disclosure Remix).mp3,Corona - Rhythm Of The Night (Blonde Remix).mp3,0.139663188,0.025527362,
Hannah Wants  - Rhymes.mp3,Mathame - Magia.wav,0.139673302,0.023910603,
Skrillex - Mumbai Power.mp3,Travis Scott - goosebumps.m4a,0.139696273,0.077678414,
James Blake  - Limit To Your Love (Club remix).mp3,The xx - Tides (Dixon Remix).mp3,0.139709108,0.008597477,
Hugo Massien - No Return.mp3,Shiba San - Okay.mp3,0.139751662,0.000242853,
Porter Robinson - Easy.m4a,Virtual Self - Ghost Voices (Lane 8 Remix).mp3,0.13986875,0.040552846,
RL Grime - Scylla.mp3,Disclosure - When A Fire Starts To Burn.mp3,0.139879733,0.129344564,
Chris Lake - Y.O.D.O.mp3,What So Not - Goh (AC Slater Remix).mp3,0.140008534,0.041735959,
Kaskade - Tight.mp3,Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,0.140021567,9.68E-05,
Schoolboy Q - 5200.mp3,Jamie xx - Hold Tight.mp3,0.140048496,0.019767507,
Travis Scott - goosebumps.m4a,Galantis - Runaway (U&I).mp3,0.140052548,0.032069392,
Coeus - Rebirth.wav,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.140118426,0,
Justin Bieber - Yummy (Dance remix).wav,FISHER - Losing It.mp3,0.140125382,0.015873016,
Drake - Passionfruit.mp3,Skrillex - Midnight Hour.mp3,0.140126886,0.125004465,
The xx - Tides (Dixon Remix).mp3,Seven Lions - Strangers.mp3,0.140131116,0.065320743,
Disclosure - Stimulation.mp3,ALICE DEEJAY - Better Off Alone.mp3,0.140163844,0.061675375,
Flume - Never Be Like You (Disclosure Remix).mp3,Dillon Francis - EDM O'CLOCK.mp3,0.14018358,0.025527362,
Dillon Francis - EDM O'CLOCK.mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.140193814,0.042628754,
ALICE DEEJAY - Better Off Alone.mp3,Schoolboy Q - Numb Numb Juice.mp3,0.140201954,0.146063642,
RL Grime - Scylla.mp3,Kendrick Lamar - HUMBLE (Skrillex Remix).mp3,0.140288254,0.071788827,
Justice - D.A.N.C.E.mp3,George Fitzgerald - Burns.mp3,0.140324862,0.097137548,
Disclosure - Holding On.mp3,Tchami - Prophecy.mp3,0.140351566,0.008096513,
M83 - Midnight City (Eric Prydz Remix).mp3,Diplo - Love To The World.mp3,0.140395551,0.032443198,
Shiba San - Okay.mp3,Dusky - Perth Remix.mp3,0.140408111,0.016087207,
Four Tet - Planet.mp3,FISHER - Losing It.mp3,0.140480095,0.015864,
Flume - HyperParadise.mp3,Travis Scott - goosebumps.m4a,0.14050401,0.118401526,
Justice - D.A.N.C.E.mp3,Chris Lake - Y.O.D.O.mp3,0.140504874,0.097403,
Ariana Grande - 7 rings.mp3,Ekali - Unfaith.mp3,0.140569752,0.060567967,
Chrome Sparks - Wake.mp3,Diplo - Love To The World.mp3,0.140587612,0.025150629,
Drake - Get It Together.mp3,Zhu - Faded.mp3,0.140617912,0.015998569,
AC Slater - Fly Kicks (Wax Motif Remix).mp3,Travis Scott - goosebumps.m4a,0.140661952,0.040192283,
"Daft Punk - Harder, Better, Faster, Stronger.mp3",James Blake  - Limit To Your Love (Club remix).mp3,0.140677866,0.003479365,
Drake - Passionfruit.mp3,Porter Robinson - Easy.m4a,0.140679479,0.142954099,
Hugo Massien - No Return.mp3,Malaa - Notorious.mp3,0.14073301,0.00015342,
Malaa - Notorious.mp3,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,0.140755357,0.050161092,
Seven Lions - Strangers.mp3,Ekali - Unfaith.mp3,0.140770287,0.016027145,
RL Grime - Tell Me.mp3,Shiba San - Okay.mp3,0.140785696,0.138468667,
Kanye West - Father Stretch My Hands Pt. 1.mp3,Against All Logic - You Are Going to Love Me and Scream.mp3,0.140837316,0.10513936,
ALICE DEEJAY - Better Off Alone.mp3,Tchami - Born Again.mp3,0.140880267,0.086936508,
Chrome Sparks - Wake.mp3,Jack U - Mind (Malaa remix).mp3,0.140908201,0.02541626,
RL Grime - Pressure (Valentino Khan Remix).mp3,Disclosure - Omen (Jonas Rathsman Remix).mp3,0.140909298,0.016184831,
ODESZA - Say My Name (feat. Zyra).mp3,Seven Lions - Strangers.mp3,0.14093311,0.129676309,
George Fitzgerald - Burns.mp3,Dillon Francis - Need You.mp3,0.140948841,0.107465993,
Flume - You & Me.mp3,ODESZA - Loyal.mp3,0.141001688,0.072655954,
RL Grime - Tell Me.mp3,Mathame - Magia.wav,0.141155072,0.138192254,
Kaskade - Tight.mp3,Jamie xx - SeeSaw (Club Version).mp3,0.141159456,0.00803935,
J Balvin - Mi Gente.mp3,Claptone - Cream.mp3,0.141283017,0.143370268,
Kanye West - Fade.mp3,SZA - The Weekend (Funk Wav Remix).mp3,0.141347342,0.039960755,
ALICE DEEJAY - Better Off Alone.mp3,Flume - HyperParadise.mp3,0.141364651,0.062013523,
Daft Punk - Aerodynamic.mp3,Billie Eilish - Everything I Wanted (Rauschhaus Edit).wav,0.141429513,0.001178785,
Meek Mill - Going Bad.mp3,Drake - Nice For What.mp3,0.141453312,0.085938863,
Four Tet - Baby.mp3,Shiba San - Show Me Show Me.mp3,0.141477539,0.033098906,
Sacha Robotti - Low Key Goddess.mp3,Kid Cudi - Pursuit of Happiness.mp3,0.141503981,0.075808704,
Getter - Something New.mp3,Dillon Francis - Get Low.mp3,0.141504032,0.122376884,
M83 - Midnight City (Eric Prydz Remix).mp3,Jamie xx - SeeSaw (Club Version).mp3,0.141547538,0.015950469,
Skrillex - Mumbai Power.mp3,Chris Lake - I Want You.mp3,0.141550337,0.121136247,
Billie Eilish - Everything I Wanted (Rauschhaus Edit).wav,Denzel Curry - SPEEDBOAT.mp3,0.141582442,0.025211213,
Ariana Grande - 7 rings.mp3,Love Regenerator - CP-1.mp3,0.141622481,0.094167741,
Dog Blood - TURN OFF THE LIGHTS.mp3,Rufus Du Sol - Innerbloom.mp3,0.141636633,0.04927263,
Bad Bunny - Estamos Bien.mp3,FISHER - You Little Beauty.mp3,0.14175074,0.034233378,
Beyonce - Formation.mp3,Diplo - Love To The World.mp3,0.14176761,0.008600758,
Disclosure - Holding On.mp3,Justin Bieber - Yummy (Dance remix).wav,0.141815797,0.00777854,
Chris Lake - I Want You.mp3,Porter Robinson - Easy.m4a,0.141829199,0.023838474,
Ariana Grande - 7 rings.mp3,Disclosure - Stimulation.mp3,0.141845673,0.085660243,
Virtual Self - Ghost Voices (Lane 8 Remix).mp3,Love Regenerator - CP-1.mp3,0.141879608,0.040609756,
Ariana Grande - 7 rings.mp3,BANKS - Fall Over (Djemba Djemba Remix).mp3,0.141911247,0.025039183,
Dusky - Perth Remix.mp3,RL Grime - Tell Me.mp3,0.141946486,0.120443854,
Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,Seven Lions - Strangers.mp3,0.142035123,0.048095611,
Chris Lake - I Want You.mp3,RL Grime - Tell Me.mp3,0.142097502,0.120336298,
Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Virtual Self - Ghost Voices (Lane 8 Remix).mp3,0.142152208,0.000381098,
Marvin Gaye - Sexual Healing (Kygo Remix).mp3,Drake - 0 To 100.mp3,0.142213065,0.143564076,
FISHER - You Little Beauty.mp3,Jamie xx - SeeSaw (Club Version).mp3,0.14232871,0.008266996,
Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Diplo - Love To The World.mp3,0.142341099,0.000259115,
Mr. Carmack - Pay For What.mp3,Zhu - Exhale.mp3,0.142367689,0.057406151,
Rihanna - Kiss It Better (Four Tet Remix).mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.14240772,0.025347902,
Bad Bunny - Estamos Bien.mp3,Justin Bieber - Yummy (Dance remix).wav,0.142427411,0.026391357,
Beyonce - Formation.mp3,Sacha Robotti - Low Key Goddess.mp3,0.142446426,0.016807963,
Bad Bunny - Estamos Bien.mp3,Tchami - Prophecy.mp3,0.142456185,0.042750015,
M83 - Midnight City (Eric Prydz Remix).mp3,Kaskade - Tight.mp3,0.142480887,0.02411805,
RL Grime - Tell Me.mp3,Tale of Us - Cafe del Mar.mp3,0.142566321,0.120443854,
Zhu - My Life (Kyle Watson Remix).mp3,Malaa - Notorious.mp3,0.142637793,8.13E-05,
Disclosure - Stimulation.mp3,Dillon Francis - EDM O'CLOCK.mp3,0.142689238,0.048364698,
Vince Staples - So What.mp3,The Killers - Mr. Brightside.mp3,0.142796899,0.013414041,
The Killers - Mr. Brightside.mp3,Seven Lions - Strangers.mp3,0.142823936,0.138750606,
Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Bonobo - Linked.mp3,0.142849155,0.008242107,
Disclosure - Stimulation.mp3,Rufus Du Sol - Innerbloom.mp3,0.142876,0.057230668,
Bonobo - Linked.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.142905822,0.008242107,
Beyonce - Formation.mp3,Rihanna - Kiss It Better (Four Tet Remix).mp3,0.14296969,0.016340986,
ODESZA - Say My Name (feat. Zyra).mp3,Dillon Francis - EDM O'CLOCK.mp3,0.14301164,0.069526415,
Rufus Du Sol - Innerbloom.mp3,Disclosure - Holding On.mp3,0.14311013,0.016301274,
Tchami - Prophecy.mp3,Jamie xx - SeeSaw (Club Version).mp3,0.143113062,3.20E-05,
BANKS - Fall Over (Djemba Djemba Remix).mp3,ODESZA - Bloom (Lane 8 Remix).mp3,0.143140986,0.148474251,
Four Tet - Only Human.mp3,Disclosure - Omen (Jonas Rathsman Remix).mp3,0.143161343,0.024144188,
Dillon Francis - Masta Blasta (THE REBIRTH).mp3,Flume - HyperParadise.mp3,0.143188198,0.003145023,
Jack U - Mind (Malaa remix).mp3,Justin Bieber - Yummy (Dance remix).wav,0.143188605,0,
FISHER - Losing It.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.143194299,0.015873016,
Jack U - Mind (Malaa remix).mp3,Sacha Robotti - Low Key Goddess.mp3,0.143226501,0.007876063,
Kanye West - Father Stretch My Hands Pt. 1.mp3,Rufus Du Sol - Brighter.mp3,0.143251399,0.042851585,
FISHER - Losing It.mp3,Dillon Francis - Need You.mp3,0.143299405,0.116460196,
Sacha Robotti - Low Key Goddess.mp3,Kaskade - Tight.mp3,0.14339133,8.06E-06,
Denzel Curry - SPEEDBOAT.mp3,Zhu - Faded.mp3,0.143396526,0.041309438,
Skrillex - Midnight Hour.mp3,Shiba San - Show Me Show Me.mp3,0.143408278,0.024253018,
Skrillex - Mumbai Power.mp3,Four Tet - Only Human.mp3,0.143510092,0.103559871,
Kid Cudi - Pursuit of Happiness.mp3,Kanye West - On Sight.mp3,0.143539259,0.12434652,
Hugo Massien - No Return.mp3,Love Regenerator - CP-1.mp3,0.1435402,0.040213333,
Childish Gambino - This Is America (remix).mp3,Daft Punk - Aerodynamic.mp3,0.143614129,0.00902345,
What So Not - Goh (AC Slater Remix).mp3,George Fitzgerald - Burns.mp3,0.143619297,0.041988006,
James Blake  - Limit To Your Love (Club remix).mp3,Kid Cudi - Pursuit of Happiness.mp3,0.14364425,0.06740178,
Cardi B - I Like It (Dillon Francis Remix).mp3,Zhu - Exhale.mp3,0.143684179,0.07270779,
A$AP Ferg - Work (DJZA Tech House Remix).wav,Bad Bunny - Estamos Bien.mp3,0.143727384,0.026391357,
Love Regenerator - CP-1.mp3,Claptone - Cream.mp3,0.143757094,0.066562784,
Kodak Black - Patty Cake.mp3,Flume - You & Me.mp3,0.143761809,0.013081996,
Tchami - Born Again.mp3,Rihanna - Kiss It Better (Four Tet Remix).mp3,0.143762422,0.049956252,
Justice - D.A.N.C.E.mp3,Coeus - Rebirth.wav,0.143803814,0.088765872,
Major Lazer - Lean On.mp3,T-Pain - I'm Sprung.mp3,0.143831903,0.020243452,
Ginuwine - Pony.mp3,M83 - Midnight City (Eric Prydz Remix).mp3,0.143849807,0.118246382,
BANKS - Fall Over (Djemba Djemba Remix).mp3,Against All Logic - You Are Going to Love Me and Scream.mp3,0.143852251,0.148639661,
Hot Since 82 - Veins.mp3,Childish Gambino - This Is America (remix).mp3,0.144026307,9.68E-05,
FISHER - Losing It.mp3,Skrillex - Midnight Hour.mp3,0.144047526,0.007824,
Hannah Wants  - Rhymes.mp3,George Fitzgerald - Burns.mp3,0.144084893,0.016097683,
Jamie xx - SeeSaw (Club Version).mp3,Chrome Sparks - Wake.mp3,0.1441055,0.041792711,
Four Tet - Planet.mp3,Kaskade - Tight.mp3,0.144140663,0.023932589,
Travis Scott - goosebumps.m4a,Claptone - Cream.mp3,0.144162181,0.083678452,
Jamie xx - Hold Tight.mp3,Skrillex - Mumbai Power.mp3,0.144210006,0.116660957,
Justin Bieber - Yummy (Dance remix).wav,"Daft Punk - Harder, Better, Faster, Stronger.mp3",0.144230716,0.003479365,
ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,Tchami - Prophecy.mp3,0.144272824,0.041768059,
AC Slater - Fly Kicks (Wax Motif Remix).mp3,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,0.144360348,0.041901397,
Kaskade - Tight.mp3,Rihanna - Kiss It Better (Four Tet Remix).mp3,0.144361985,0.033415274,
Galantis - Runaway (U&I).mp3,Justice - Genesis.mp3,0.144394233,0.076485413,
Chrome Sparks - Wake.mp3,Galantis - Runaway (U&I).mp3,0.144408926,0.050092919,
J Balvin - Mi Gente.mp3,Marvin Gaye - Sexual Healing (Kygo Remix).mp3,0.144442536,0.039331795,
Jack U - Mind (Malaa remix).mp3,ALICE DEEJAY - Better Off Alone.mp3,0.144488997,0.113022984,
Billie Eilish - Everything I Wanted (Rauschhaus Edit).wav,ODESZA - Say My Name (feat. Zyra).mp3,0.144507716,0.069526415,
Flume - Never Be Like You (Disclosure Remix).mp3,Bonobo - Bambro Koyo Ganda.mp3,0.144530126,0.038660642,
Childish Gambino - This Is America (remix).mp3,ODESZA - Loyal.mp3,0.144551631,0.128617623,
Galantis - Runaway (U&I).mp3,Oliver Huntemann - Rotlicht.mp3,0.144568879,0.016185353,
Rufus Du Sol - Brighter.mp3,Justice - D.A.N.C.E.mp3,0.14461329,0.043525196,
Travis Scott - goosebumps.m4a,Rufus Du Sol - Brighter.mp3,0.144621058,0.102726949,
Justice - D.A.N.C.E.mp3,Rihanna - Kiss It Better (Four Tet Remix).mp3,0.144641205,0.061850197,
Zhu - Exhale.mp3,Jack U - Mind (Malaa remix).mp3,0.144734612,0.137655873,
T-Pain - I'm Sprung.mp3,Justice - D.A.N.C.E.mp3,0.144777193,0.130251723,
Love Regenerator - CP-1.mp3,"Daft Punk - Harder, Better, Faster, Stronger.mp3",0.144816296,0.036606601,
Rufus Du Sol - Brighter.mp3,Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,0.144849041,0.051460987,
Flume - Never Be Like You (Disclosure Remix).mp3,Drake - Passionfruit.mp3,0.144854713,0.071477049,
Claptone - Cream.mp3,Coeus - Rebirth.wav,0.1448834,0.025330814,
Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,The xx - Tides (Dixon Remix).mp3,0.144909541,0.008597477,
Rufus Du Sol - Innerbloom.mp3,Sacha Robotti - Low Key Goddess.mp3,0.144916161,0.016399623,
Rihanna - Kiss It Better (Four Tet Remix).mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.144929587,0.025107287,
BANKS - Fall Over (Djemba Djemba Remix).mp3,Jamie xx - SeeSaw (Club Version).mp3,0.144954333,0.148327261,
ODESZA - Loyal.mp3,Cardi B - I Like It (Dillon Francis Remix).mp3,0.144969542,0.072891734,
Kanye West - Father Stretch My Hands Pt. 1.mp3,Linkin Park - In The End.mp3,0.145016479,0.075563756,
Dusky - Perth Remix.mp3,Disclosure - Holding On.mp3,0.145026973,0.007999742,
Billie Eilish - Everything I Wanted (Rauschhaus Edit).wav,Daft Punk - One More Time (Capital People Remix).mp3,0.145050265,0,
Schoolboy Q - 5200.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.145084468,0.040172698,
Major Lazer - Lean On.mp3,Gesaffelstein - Hate Or Glory.mp3,0.145095682,0.050812697,
RL Grime - Tell Me.mp3,Disclosure - Stimulation.mp3,0.145182146,0.085683499,
Tchami - Prophecy.mp3,Rufus Du Sol - Brighter.mp3,0.145243166,0.059982702,
Ekali - Unfaith.mp3,Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,0.145245946,0.073168254,
Kaskade - Tight.mp3,Bicep - Just.mp3,0.145314422,0.033441109,
Rufus Du Sol - Brighter.mp3,Rufus Du Sol - Innerbloom.mp3,0.145477228,0.034604101,
